chaps_id,birthdate,sire_id,dam_id,regnum,elecid,regname,sex,sex_date,breed,birth_weight,calving_ease,state
3050,3/24/2003,UNKN,K0031,,,,8,,HH,,,
3055,3/25/2003,7AN222,J9031,,,,8,,AN,,,
3058,3/25/2003,UNKN,F6024,,,,8,,AN,,,
3062,3/26/2003,7AN212,J9002,,,,8,,AN,,,
3063,3/26/2003,UNKN,J9364,,,,8,,HH,,,
3065,3/26/2003,UNKN,K0108,,,,8,,HP,,,
3067,3/26/2003,UNKN,J9373,,,,8,,HH,,,
3068,3/26/2003,UNKN,D4396,,,,8,,ANGV,,,
3070,3/26/2003,7AN127,H8007,,,,8,,AN,,,
3071,3/26/2003,UNKN,C3397,,,,8,,ANGV,,,
3074,3/27/2003,UNKN,K0322,,949000000151756,,8,,ANHH,,,
3075,3/27/2003,UNKN,J9399,,,,8,,HH,,,
3076,3/28/2003,UNKN,H8018,,,,8,,AN,,,
3080,3/28/2003,7AN226,J9027,,,,8,,ANHPAN,,,
3081,3/28/2003,UNKN,D4312,,,,8,,ANHH,,,
3082,3/28/2003,UNKN,K0137,,,,8,,HP,,,
3087,3/29/2003,UNKN,D4304,,,,8,,ANHH,,,
3088,3/29/2003,UNKN,C3388,,,,8,,ANGV,,,
3090,3/29/2003,7AN221,F6005,,,,8,,AN,,,
3096,3/30/2003,UNKNAN,L1287,,982000007562411,,8,,ANHHANHH,,,
3100,3/30/2003,UNKN,D4268,,,,8,,ARHH,,,
3103,3/30/2003,UNKN,L1304,,982000007563438,,8,,ARHPAN,,,
3108,3/31/2003,7AN221,J9088,,,,8,,ANHPAN,,,
3109,3/31/2003,7AN221,J9035,,949000000148402,,8,,AN,,,
3111,3/31/2003,UNKN,K0123,,,,8,,HPAN,,,
3112,3/31/2003,7AN221,G7108,,,,8,,ANARAN,,,
3113,3/31/2003,UNKN,K0203,,,,8,,HHAN,,,
3114,3/31/2003,UNKN,J9376,,,,8,,HH,,,
3115,3/31/2003,UNKN,G7298,,949000000148340,,8,,ARMX,,,
3119,4/1/2003,UNKN,H8080,,,,8,,AN,,,
3125,4/2/2003,7AN226,J9037,,,,8,,AN,,,
3127,4/3/2003,UNKN,K0147,,,,8,,HP,,,
3128,4/3/2003,UNKN,G7055,,,,8,,AN,,,
3132,4/4/2003,UNKN,D4285,,,,8,,CHHH,,,
3133,4/4/2003,UNKN,H8215,,,,8,,AR,,,
3135,4/4/2003,UNKN,H8216,,,,8,,AR,,,
3136,4/4/2003,UNKN,L1060,,982000007489085,,8,,ARHH,,,
3137,4/5/2003,UNKNHH,L1313,,982000007489149,,8,,HHHHARAN,,,
3138,4/7/2003,UNKN,K0301,,,,8,,AN,,,
3142,4/6/2003,7AN221,G7261,,,,8,,ANARAN,,,
3143,4/6/2003,UNKN,K0141,,,,8,,HHAN,,,
3145,4/6/2003,UNKN,K0092,,,,8,,HP,,,
3148,4/6/2003,UNKN,C3342,,,,8,,ANHH,,,
3151,4/8/2003,7AN221,K0028,,,,8,,ANAR,,,
3152,4/8/2003,UNKN,C3059,,,,8,,ANHH,,,
3155,4/9/2003,UNKN,K0130,,,,8,,AN,,,
40057,4/9/2003,UNKNLO,L1109,,982000007549609,,8,,LOANARHH,,,
3159,4/11/2003,UNKN,D4324,,,,8,,ANHH,,,
3161,4/13/2003,UNKNAN,L1381,,982000007579690,,8,,ANHHAN,,,
3164,4/14/2003,UNKN,H8137,,,,8,,AR,,,
3170,4/18/2003,UNKN,G7065,,,,8,,AN,,,
3171,4/18/2003,7AN221,K0100,,,,8,,ANHHAN,,,
3172,4/18/2003,UNKN,J9380,,,,8,,HH,,,
3174,4/19/2003,UNKN,L1296,,982000007623865,,8,,ARAN,,,
3176,4/20/2003,UNKN,G7311,,,,8,,AR,,,
3177,4/20/2003,7AN127,J9006,,,,8,,AN,,,
3180,4/21/2003,UNKN,J9356,,,,8,,HH,,,
3182,4/21/2003,UNKN,J9381,,,,8,,HH,,,
3183,4/21/2003,UNKN,H8061,,,,8,,AN,,,
3186,4/22/2003,7AN226,G7228,,,,8,,AN,,,
3189,4/23/2003,UNKN,H8141,,,,8,,AR,,,
3190,4/23/2003,UNKN,J9384,,,,8,,HH,,,
3191,4/23/2003,UNKN,H8060,,,,8,,AN,,,
11445,1/22/2004,UNKN,,,949000000056279,,8,,HH,,,
11446,1/22/2004,UNKN,,,949000000148800,,8,,HH,,,
11447,1/22/2004,UNKN,,,949000000148248,,8,,HH,,,
11448,1/22/2004,UNKN,,,982000038910623,,8,,HH,,,
11449,1/22/2004,UNKN,,,982000039823491,,8,,HH,,,
11450,1/22/2004,UNKN,,,949000000055422,,8,,HH,,,
11451,1/22/2004,UNKN,,,982000039903713,,8,,HH,,,
11452,1/22/2004,UNKN,,,949000000115226,,8,,HH,,,
11453,1/22/2004,UNKN,,,949000000116124,,8,,HH,,,
11454,1/22/2004,UNKN,,,982000039903703,,8,,HH,,,
11455,1/22/2004,UNKN,,,949000000055066,,8,,HH,,,
11456,1/22/2004,UNKN,,,949000000056366,,8,,ANHH,,,
11457,1/22/2004,UNKN,,,982000040740912,,8,,HH,,,
11458,1/22/2004,UNKN,,,949000000150806,,8,,AN,,,
11459,1/22/2004,UNKN,,,949000000055850,,8,,HH,,,
11460,1/22/2004,UNKN,,,982000038910566,,8,,HH,,,
11461,1/22/2004,UNKN,,,949000000078507,,8,,HH,,,
11462,1/22/2004,UNKN,,,949000000152604,,8,,HH,,,
11463,1/22/2004,UNKN,,,949000000149727,,8,,HH,,,
11464,1/22/2004,UNKN,,,949000000055748,,8,,HH,,,
11465,1/22/2004,UNKN,,,949000000149736,,8,,HH,,,
11466,1/22/2004,UNKN,,,982000039974655,,8,,HH,,,
11467,,,,,,,8,,,,,
11468,,,,,,,8,,,,,
11469,,,,,,,8,,,,,
11470,,,,,,,8,,,,,
11471,,,,,,,8,,,,,
11472,,,,,,,8,,,,,
11473,,,,,,,8,,,,,
11474,,,,,,,8,,,,,
11475,,,,,,,8,,,,,
11476,,,,,,,8,,,,,
11477,,,,,,,8,,,,,
11478,,,,,,,8,,,,,
11479,,,,,,,8,,,,,
11480,,,,,,,8,,,,,
11481,,,,,,,8,,,,,
11482,,,,,,,8,,,,,
11483,,,,,,,8,,,,,
11484,,,,,,,8,,,,,
11485,,,,,,,8,,,,,
11486,,,,,,,8,,,,,
11487,,,,,,,8,,,,,
11488,,,,,,,8,,,,,
11489,,,,,,,8,,,,,
11490,,,,,,,8,,,,,
11491,,,,,,,8,,,,,
11492,,,,,,,8,,,,,
11493,,,,,,,8,,,,,
11494,,,,,,,8,,,,,
11495,,,,,,,8,,,,,
11496,,,,,,,8,,,,,
11497,,,,,,,8,,,,,
11498,,,,,,,8,,,,,
11499,,,,,,,8,,,,,
11500,,,,,,,8,,,,,
11501,,,,,,,8,,,,,
11502,,,,,,,8,,,,,
11503,,,,,,,8,,,,,
11504,,,,,,,8,,,,,
3210,2/27/2004,76,M2017,,982000007220159,,8,,ANANANHH,,,
3211,2/28/2004,205,M2024,,982000007604782,,8,,AN,,,
3213,3/2/2004,76,M2009,,982000007623123,,8,,ANANHH,,,
3214,3/2/2004,76,M2159,,982000007579862,,8,,ANHH,,,
3218,3/3/2004,211,M2080,,982000007532246,,8,,ANHHAN,,,
3219,3/3/2004,205,M2022,,982000007224964,,8,,AN,,,
3220,3/4/2004,205,M2130,,982000040735639,,8,,ANHHAN,,,
3221,3/4/2004,211,M2103,,982000007489439,,8,,ANANARHH,,,
3226,3/6/2004,205,M2163,,982000039975593,,8,,ANHHAN,,,
3227,3/7/2004,76,M2094,,982000007562480,,8,,ANHHAN,,,
3229,3/8/2004,205,M2095,,982000007623205,,8,,ANHHAN,,,
3230,3/8/2004,205,M2099,,982000007697184,,8,,AN,,,
3232,3/8/2004,211,M2074,,982000007579913,,8,,AN,,,
3234,3/8/2004,205,M2086,,982000007548709,,8,,ANHHANHH,,,
3237,3/9/2004,205,M2242,,982000007623441,,8,,ANHHANHH,,,
3240,3/11/2004,228,H8254,,949000000093240,,8,,ANAR,,,
3242,3/12/2004,127,K0308,,949000000090941,,8,,ANANHH,,,
3246,3/15/2004,1550,L1387,,949000000197216,,8,,ANANHH,,,
3248,3/15/2004,207,G7194,,949000000217823,,8,,ANARMX,,,
3250,3/15/2004,207,F6005,,949000000091996,,8,,AN,,,
3252,3/16/2004,231,J9006,,949000000093013,,8,,AN,,,
40058,3/16/2004,UNKNLO,M2154,,982000007489354,,8,,LOHHAN,,,
3264,3/17/2004,1458,L1139,,949000000099680,,8,,ANANGVMX,,,
3268,3/17/2004,207,G7142,,949000000192013,,8,,AN,,,
3275,3/18/2004,127,G7311,,949000000094571,,8,,ANAR,,,
3277,3/18/2004,228,K0347,,949000000122982,,8,,ANANHH,,,
3284,3/18/2004,127,J9347,,949000000094794,,8,,ANHH,,,
3289,3/18/2004,1458,L1402,,949000000218436,,8,,ANHHAN,,,
40059,3/19/2004,UNKNLO,M2346,,982000007579245,,8,,LOANGV,,,
3295,3/19/2004,231,K0089,,949000000078350,,8,,AN,,,
3297,3/19/2004,231,H8215,,949000000092057,,8,,ANAR,,,
3303,3/19/2004,228,H8060,,949000000198910,,8,,AN,,,
40060,3/20/2004,UNKNLO,M2051,,982000007563277,,8,,LOANANHH,,,
40061,3/20/2004,UNKNLO,M2023,,982000007623109,,8,,LOAN,,,
3308,3/20/2004,231,G7025,,949000000076108,,8,,AN,,,
3313,3/20/2004,127,K0328,,949000000093972,,8,,ANANHH,,,
3314,3/28/2004,237,F6024,,949000000196208,,8,,AN,,,
40062,3/21/2004,UNKNLO,M2160,,982000007488876,,8,,LOANHH,,,
3318,3/21/2004,237,K0196,,949000000217147,,8,,ANHHAR,,,
3323,3/21/2004,127,J9097,,949000000078151,,8,,ANHH,,,
3327,3/21/2004,237,K0319,,949000000100009,,8,,ANANHH,,,
3328,3/21/2004,231,K0141,,949000000096911,,8,,ANHHAN,,,
3329,3/21/2004,231,K0316,,949000000090649,,8,,ANANHH,,,
3330,3/21/2004,231,K0316,,949000000095179,,8,,ANANHH,,,
3331,3/21/2004,237,J9381,,949000000094597,,8,,ANHH,,,
3334,3/22/2004,127,K0083,,949000000091537,,8,,ANHP,,,
3336,3/22/2004,127,J9396,,949000000094423,,8,,ANHH,,,
3337,3/22/2004,231,J9377,,949000000124421,,8,,ANHH,,,
40063,3/23/2004,UNKNLO,M2088,,982000007220167,,8,,LOANAR,,,
3350,3/23/2004,127,F6321,,949000000093652,,8,,ANANGV,,,
3360,3/24/2004,237,J9373,,949000000196843,,8,,ANHH,,,
40064,4/5/2004,UNKNLO,M2182,,982000007623251,,8,,LOHHAN,,,
11550,,PAPARITO,,11136428,,PAPA BLACKBIRD 8810,8,,AN,,,
40065,,PAPARITO,,11136428,,PAPA BLACKBIRD 8810,8,,AN,,,
11551,8/26/1973,CHOCF373,PBC6F,58495,,,8,,AR,,,
40066,8/26/1973,CHOCF373,PBC6F,58495,,,8,,AR,,,
11552,9/10/1970,KAIDAHCF,,33457,,,8,,AR,,,
40067,9/10/1970,KAIDAHCF,,33457,,,8,,AR,,,
11553,,PSPOWER,,1041891,,BLACKCAP SAMANTHA PP 338,8,,AN,,,
40068,,PSPOWER,,1041891,,BLACKCAP SAMANTHA PP 338,8,,AN,,,
11554,,,,,,,8,,,,,
11555,,,,,,,8,,,,,
11556,,,,,,,8,,,,,
11557,,,,,,,8,,,,,
11558,,,,,,,8,,,,,
11559,,,,,,,8,,,,,
11560,,,,,,,8,,,,,
11561,,,,,,,8,,,,,
11562,,,,,,,8,,,,,
11563,,,,,,,8,,,,,
11564,,,,,,,8,,,,,
11565,,,,,,,8,,,,,
11566,,,,,,,8,,,,,
11567,,,,,,,8,,,,,
11568,,,,,,,8,,,,,
11569,,,,,,,8,,,,,
11570,,,,,,,8,,,,,
11571,,,,,,,8,,,,,
11572,,,,,,,8,,,,,
11573,,,,,,,8,,,,,
11574,,,,,,,8,,,,,
11575,,,,,,,8,,,,,
11576,,,,,,,8,,,,,
11577,,,,,,,8,,,,,
11578,,,,,,,8,,,,,
11579,,,,,,,8,,,,,
11580,,,,,,,8,,,,,
11581,,,,,,,8,,,,,
11582,,,,,,,8,,,,,
11583,,,,,,,8,,,,,
11584,,,,,,,8,,,,,
11585,,,,,,,8,,,,,
11586,,,,,,,8,,,,,
11587,,,,,,,8,,,,,
11588,,,,,,,8,,,,,
11589,,,,,,,8,,,,,
11590,,,,,,,8,,,,,
11591,,,,,,,8,,,,,
11592,,,,,,,8,,,,,
11593,,,,,,,8,,,,,
11594,,,,,,,8,,,,,
11595,,,,,,,8,,,,,
11596,,,,,,,8,,,,,
11597,,,,,,,8,,,,,
11598,,,,,,,8,,,,,
11599,,,,,,,8,,,,,
11600,,,,,,,8,,,,,
11601,,,,,,,8,,,,,
11602,,,,,,,8,,,,,
11603,,,,,,,8,,,,,
11604,,,,,,,8,,,,,
11605,,,,,,,8,,,,,
11606,,,,,,,8,,,,,
11607,,,,,,,8,,,,,
11608,,,,,,,8,,,,,
11609,,,,,,,8,,,,,
11610,,,,,,,8,,,,,
11611,,,,,,,8,,,,,
11612,,,,,,,8,,,,,
11613,,,,,,,8,,,,,
11614,,,,,,,8,,,,,
3472,3/9/2005,AR0186,N3452,,985152000329590,,8,,ARHH,,,
3473,3/9/2005,AR0186,N3441,,982000007579273,,8,,ARHH,,,
3474,3/10/2005,AR0186,N3024,,982000007562498,,8,,ARANANHH,,,
3476,3/10/2005,AR0186,N3425,,985152000329586,,8,,ARHH,,,
3480,3/11/2005,AR0186,N3438,,985152000329591,,8,,ARAN,,,
3482,3/13/2005,AR0186,N3430,,982000007532447,,8,,ARHH,,,
3483,3/14/2005,AR0186,N3184,,985152000329615,,8,,ARAN,,,
3484,3/14/2005,AR0186,N3451,,985152000329541,,8,,ARHH,,,
3485,3/14/2005,AR0186,N3191,,985152000329584,,8,,ARAN,,,
3487,3/16/2005,AR0186,N3432,,982000007488936,,8,,ARHH,,,
3488,3/16/2005,AR0186,N3411,,985152000329582,,8,,ARHH,,,
3493,3/16/2005,AR0186,N3010,,982000007489311,,8,,ARANANAN,,,
3494,3/16/2005,AR0186,N3284,,985152000329576,,8,,ARARMX,,,
3496,3/17/2005,AR0186,N3186,,985152000329602,,8,,ARANHH,,,
3497,3/18/2005,AR0186,N3123,,985152000930452,,8,,ARANANHH,,,
3499,3/19/2005,AR0186,N3278,,985152000930474,,8,,ARAN,,,
3501,3/19/2005,207,L1266,,985152000930431,,8,,ANHHAN,,,
40069,3/20/2005,307M,N3090,,985152000930430,,8,,LOANHHAR,,,
3504,3/20/2005,127,K0152,,985152000329596,,8,,ANAR,,,
3506,3/22/2005,207,L1185,,985152000930428,,8,,ANARAN,,,
3510,3/23/2005,127,G7025,,985152000329548,,8,,AN,,,
3512,3/23/2005,231,K0308,,985152000329598,,8,,ANANHH,,,
3514,3/24/2005,231,K0025,,,,8,,ANAR,,,
3515,3/24/2005,7CH87,G7298,,985152000930438,,8,,CHARMX,,,
3516,3/24/2005,7CH87,H8080,,985152000329545,,8,,CHAN,,,
3517,3/24/2005,231,G7094,,985152000930443,,8,,AN,,,
3518,3/24/2005,207,L1322,,985152000329579,,8,,ANARAN,,,
3521,3/25/2005,207,L1401,,985152000329623,,8,,ANHHAN,,,
3523,3/25/2005,207,H8123,,985152000329600,,8,,ANAR,,,
3524,3/25/2005,212,H8070,,985152000329599,,8,,AN,,,
3543,3/28/2005,231,L1100,,985152000930458,,8,,ANANANHH,,,
3545,3/28/2005,7CH87,K0241,,985152000930455,,8,,CHHHAN,,,
3548,3/28/2005,127,H8203,,,,8,,ANAR,,,
3551,3/29/2005,207,L1043,,985152000930437,,8,,ANARHH,,,
3552,3/29/2005,207,L1267,,985152000930462,,8,,ANHHAN,,,
3553,3/29/2005,UNKNHH,K0043,,985152000329578,,8,,HHANMX,,,
3558,3/29/2005,7CH87,F6108,,985152000329580,,8,,CHAN,,,
3559,3/29/2005,7CH87,H8137,,985152000930453,,8,,CHAR,,,
3560,3/29/2005,207,L1253,,985152000329616,,8,,ANHHAN,,,
3561,3/29/2005,7CH87,H8148,,985152000930472,,8,,CHAR,,,
3565,3/29/2005,231,J9097,,985152000930434,,8,,ANHPAN,,,
40070,3/29/2005,UNKNLO,N3446,,982000007489329,,8,,LOHH,,,
3572,3/30/2005,207,L1147,,985152000329543,,8,,ANANANHH,,,
3573,3/30/2005,207,L1137,,985152000930466,,8,,AN,,,
3578,4/1/2005,UNKNHH,M2080,,985152000329595,,8,,HHHHAN,,,
3579,4/1/2005,UNKNHH,L1097,,985152000930460,,8,,HHAN,,,
3581,4/1/2005,127,K0352,,985152000329592,,8,,ANANHH,,,
3584,4/1/2005,1458,G7269,,985152000930459,,8,,ANARMX,,,
3587,4/2/2005,231,H8271,,985152000329547,,8,,ANAR,,,
3589,4/2/2005,7CH87,K0326,,985152000329614,,8,,CHANHH,,,
3592,4/2/2005,UNKNHH,M2183,,985152000930468,,8,,HHAN,,,
3596,4/3/2005,UNKNHH,H8145,,985152000329594,,8,,HHAR,,,
20285,4/4/2005,307M,N3326,,982000044680280,,8,,LOANARHH,,,
3601,4/4/2005,UNKNHH,M2022,,985152000329534,,8,,HHAN,,,
3604,4/5/2005,UNKNHH,L1014,,985152000930435,,8,,HHARHH,,,
3608,4/6/2005,UNKNHH,M2086,,985152000329622,,8,,HHHHANHH,,,
3614,4/7/2005,UNKNAN,L1191,,985152000329539,,8,,ANARHH,,,
3617,4/7/2005,UNKNHH,K0301,,985152000930464,,8,,HHAN,,,
40072,4/8/2005,307M,N3089,,,,8,,LOANANAN,,,
3620,4/8/2005,UNKNHH,M2130,,985152000930473,,8,,HHHHAN,,,
3621,4/8/2005,UNKNHH,L1221,,985152000930471,,8,,HHHHARSM,,,
3630,4/9/2005,UNKNHH,M2162,,985152000930454,,8,,HHAN,,,
3631,4/9/2005,UNKNHH,K0310,,985152000329601,,8,,HHAN,,,
40073,4/10/2005,UNKNLO,N3055,,982000007624002,,8,,LOANANAN,,,
40074,4/10/2005,307M,N3265,,982000044681024,,8,,LOANHHAN,,,
3636,4/10/2005,UNKNHH,L1396,,985152000930429,,8,,HHANHH,,,
3637,4/10/2005,UNKNHH,K0344,,985152000930475,,8,,HHANHH,,,
3638,4/10/2005,UNKNHH,M2222,,985152000930451,,8,,HHHHAN,,,
3643,4/11/2005,UNKNHH,G7158,,985152000329625,,8,,HHAN,,,
3645,4/11/2005,UNKNHH,L1402,,985152000930432,,8,,HHHHAN,,,
40075,4/12/2005,307M,N3059,,,,8,,LOANHHAR,,,
3649,4/12/2005,UNKNHH,M2009,,985152000329531,,8,,HHANHH,,,
3650,4/12/2005,UNKNHH,M2182,,985152000329550,,8,,HHHHAN,,,
3652,4/12/2005,UNKNHH,K0219,,985152000329585,,8,,HHAR,,,
40076,4/12/2005,307M,N3072,,,,8,,LOANHHAN,,,
3656,4/13/2005,UNKNHH,J9006,,985152000329549,,8,,HHAN,,,
3658,4/14/2005,UNKNHH,K0130,,985152000329523,,8,,HHAN,,,
3661,4/15/2005,UNKNHH,L1175,,985152000329583,,8,,HHANANMX,,,
3663,4/15/2005,UNKNHH,L1296,,985152000930457,,8,,HHARAN,,,
3669,4/15/2005,UNKNHH,G7261,,985152000329588,,8,,HHARAN,,,
3671,4/16/2005,UNKNHH,F6038,,985152000930427,,8,,HHAN,,,
3674,4/16/2005,UNKNHH,M2092,,985152000329624,,8,,HHAN,,,
3676,4/16/2005,UNKNHH,M2099,,985152000930463,,8,,HHAN,,,
3681,4/17/2005,UNKNHH,J9035,,,,8,,HHAN,,,
3684,4/17/2005,UNKNHH,H8141,,985152000329538,,8,,HHAR,,,
3685,4/17/2005,UNKNHH,F6036,,985152000930456,,8,,HHAN,,,
3686,4/17/2005,UNKNHH,L1395,,985152000329593,,8,,HHHHAN,,,
3690,4/18/2005,UNKNHH,F6055,,985152000930461,,8,,HHAN,,,
3695,4/18/2005,UNKNHH,G7050,,985152000329587,,8,,HHAN,,,
3700,4/19/2005,UNKNHH,K0331,,985152000329529,,8,,HHANHH,,,
3702,4/20/2005,UNKNHH,L1083,,985152000930426,,8,,HHAN,,,
3707,4/20/2005,UNKNHH,K0028,,985152000930467,,8,,HHAR,,,
3709,4/20/2005,UNKNAN,K0305,,985152000329544,,8,,AN,,,
3710,4/20/2005,UNKNHH,K0196,,985152000930470,,8,,HHHHAR,,,
3723,4/22/2005,UNKNAN,H8215,,985152000930440,,8,,ANAR,,,
3729,4/25/2005,UNKNHH,G7120,,985152000329535,,8,,HHAN,,,
3734,4/29/2005,UNKNHH,M2382,,985152000329542,,8,,HHANGV,,,
3735,4/29/2005,UNKNHH,L1408,,985152000329577,,8,,HHHHAN,,,
3740,5/2/2005,UNKNHH,H8254,,985152000930465,,8,,HHAR,,,
3744,5/6/2005,UNKNHH,M2053,,985152000329581,,8,,HHAN,,,
3745,5/6/2005,UNKNHH,L1393,,985152000329589,,8,,HHANHH,,,
40077,5/7/2005,307M,N3306,,982000044680802,,8,,LOHHHHAR,,,
40078,5/7/2005,307M,N3330,,982000044680285,,8,,LOANHHAN,,,
11708,3/21/1978,RCNROGI4,RCNXARM,95647,,,8,,AR,,,
40079,3/21/1978,RCNROGI4,RCNXARM,95647,,,8,,AR,,,
11709,5/4/1974,RRRBURKE,MDGLNRC,66267,,,8,,AR,,,
40080,5/4/1974,RRRBURKE,MDGLNRC,66267,,,8,,AR,,,
11710,3/15/1975,ROCKYMTN,,73399,,,8,,AR,,,
40081,3/15/1975,ROCKYMTN,,73399,,,8,,AR,,,
11711,,,,,,,8,,,,,
11712,,,,,,,8,,,,,
11713,,,,,,,8,,,,,
11714,,,,,,,8,,,,,
11715,,,,,,,8,,,,,
11716,,,,,,,8,,,,,
11717,,,,,,,8,,,,,
11718,,,,,,,8,,,,,
11719,,,,,,,8,,,,,
11720,,,,,,,8,,,,,
11721,,,,,,,8,,,,,
11722,,,,,,,8,,,,,
11723,,,,,,,8,,,,,
11724,,,,,,,8,,,,,
11725,,,,,,,8,,,,,
11726,,,,,,,8,,,,,
11727,,,,,,,8,,,,,
11728,,,,,,,8,,,,,
11729,,,,,,,8,,,,,
11730,,,,,,,8,,,,,
11731,,,,,,,8,,,,,
11732,,,,,,,8,,,,,
11733,,,,,,,8,,,,,
11734,,,,,,,8,,,,,
11735,,,,,,,8,,,,,
11736,,,,,,,8,,,,,
11737,,,,,,,8,,,,,
11738,,,,,,,8,,,,,
11739,,,,,,,8,,,,,
11740,,,,,,,8,,,,,
11741,,,,,,,8,,,,,
11742,,,,,,,8,,,,,
11743,,,,,,,8,,,,,
11744,,,,,,,8,,,,,
11745,,,,,,,8,,,,,
11746,,,,,,,8,,,,,
11747,,,,,,,8,,,,,
11748,,,,,,,8,,,,,
11749,,,,,,,8,,,,,
11750,,,,,,,8,,,,,
11751,,,,,,,8,,,,,
11752,,,,,,,8,,,,,
11753,,,,,,,8,,,,,
11754,,,,,,,8,,,,,
11755,,,,,,,8,,,,,
3762,3/18/2006,7AN207,K0353,,982000044436794,,8,,ANANHH,,,
3767,3/20/2006,7AN207,M2022,,982009104175430,,8,,AN,,,
3768,3/20/2006,7AN207,K0203,,999000000000126,,8,,ANHHAN,,,
3771,3/20/2006,7AN231,G7073,,999000000004156,,8,,AN,,,
3772,3/20/2006,7AN231,G7027,,999000000000170,,8,,ANANGV,,,
3774,3/21/2006,7AN207,L1152,,982009104079531,,8,,ANARHPAN,,,
3775,3/21/2006,7AN127,L1103,,999000000004033,,8,,ANANANHH,,,
3777,3/21/2006,7AN207,M2086,,982009104079657,,8,,ANHHANHH,,,
3781,3/21/2006,7AN231,K0078,,949000000072413,,8,,AN,,,
3782,3/22/2006,7AN207,L1322,,982000044436715,,8,,ANARAN,,,
3784,3/22/2006,7AN207,K0301,,999000000000130,,8,,AN,,,
3785,3/22/2006,7AN207,L1043,,999000000000178,,8,,ANARHH,,,
3792,3/22/2006,7AN231,F6078,,999000000000179,,8,,AN,,,
3793,3/22/2006,7AN231,G7240,,982009104195694,,8,,ANARMX,,,
3794,3/22/2006,7AN231,K0060,,982000044680829,,8,,ANHHAN,,,
40082,3/22/2006,UNKNLO,P4018,,982009104189698,,8,,LOANHHAN,,,
3802,3/23/2006,7AN127,L1391,,982009104187823,,8,,ANHHAN,,,
3804,3/24/2006,7AN207,M2222,,982009104078548,,8,,ANHHAN,,,
3805,3/24/2006,7AN207,M2023,,999000000004178,,8,,AN,,,
3806,3/24/2006,7AN207,G7261,,999000000000176,,8,,ANARAN,,,
3812,3/25/2006,7AN127,M2236,,982009104199439,,8,,ANHHAN,,,
3819,3/26/2006,7AN207,H8070,,982000044680767,,8,,AN,,,
3823,3/26/2006,7AN127,M2163,,982009104079707,,8,,ANHHAN,,,
3824,3/26/2006,7AN127,L1398,,982009104197362,,8,,ANHHAN,,,
3825,3/26/2006,7AN127,M2183,,982009104079823,,8,,AN,,,
20288,3/26/2006,307M,N3099,,982009104079373,,8,,LOHHARHH,,,
3829,3/27/2006,7AN207,K0089,,999000000000121,,8,,AN,,,
3838,3/28/2006,7AN207,L1253,,982000044679732,,8,,ANHHAN,,,
3839,3/28/2006,7AN207,K0219,,982000044438837,,8,,ANAR,,,
3840,3/28/2006,7AN207,K0344,,985152001177268,,8,,ANANHH,,,
3841,3/28/2006,7AN207,K0319,,982009104079862,,8,,ANANHH,,,
3843,3/28/2006,7AN207,L1097,,999000000004001,,8,,AN,,,
3844,3/28/2006,7AN207,M2130,,982009104079502,,8,,ANHHAN,,,
40084,3/28/2006,307M,N3306,,999000000004180,,8,,LOHHHHAR,,,
20289,3/28/2006,307M,P4191,,982009104199422,,8,,LOLOHHAN,,,
40086,3/28/2006,UNKNLO,P4143,,982009104180129,,8,,LOANANGV,,,
20291,3/28/2006,307M,P4132,,982009104079378,,8,,LOLOANAR,,,
3847,3/29/2006,7AN127,L1388,,982009104178193,,8,,ANHHAN,,,
3852,3/29/2006,7AN231,K0123,,985152000930450,,8,,ANHPAN,,,
3853,3/29/2006,UNKNAR,N3432,,982009104078115,,8,,ARHH,,,
40088,3/29/2006,307M,N3164,,982000044679678,,8,,LOAN,,,
3857,3/30/2006,UNKNAR,N3441,,982000044439321,,8,,ARHH,,,
40089,3/31/2006,UNKNLO,P4127,,982009104079522,,8,,LOANHP,,,
40090,3/31/2006,UNKNLO,P4090,,999000000000009,,8,,LOANAR,,,
40091,3/31/2006,307M,N3113,,982009104079596,,8,,LOANANHH,,,
40092,4/1/2006,UNKNLO,P4022,,982009104079394,,8,,LOAN,,,
40093,4/1/2006,UNKNLO,P4042,,982009104079731,,8,,LOAN,,,
20293,4/1/2006,307M,N3087,,982000044436761,,8,,LOAN,,,
40095,4/1/2006,307M,N3305,,982009104070555,,8,,LOARHH,,,
40096,4/2/2006,UNKNLO,P4038,,982009104078652,,8,,LOANANHH,,,
3877,4/2/2006,7AN231,K0100,,985152000930446,,8,,ANHHAN,,,
3879,4/2/2006,UNKNAR,N3052,,982009104079050,,8,,ARANHHAN,,,
40097,4/3/2006,307M,N3272,,999000000000125,,8,,LOARHPAN,,,
40098,4/3/2006,307M,N3090,,982009104069134,,8,,LOANHHAR,,,
3884,4/3/2006,UNKNAR,N3129,,982009104079638,,8,,ARAN,,,
3888,4/4/2006,7AN231,H8032,,982000044680746,,8,,AN,,,
3889,4/4/2006,UNKNAR,N3123,,982009104079471,,8,,ARANANHH,,,
3891,4/4/2006,UNKNAR,N3024,,982009104079744,,8,,ARANANHH,,,
40099,4/6/2006,UNKNLO,P4021,,999000000000175,,8,,LOANHHAN,,,
3900,4/6/2006,UNKNAR,N3452,,982000044680325,,8,,ARHH,,,
3902,4/7/2006,UNKNAR,N3028,,982009104079845,,8,,ARANHHGV,,,
